ID,Beta,Rho,Aniso_X,Aniso_Y,Aniso_Z,Area_Inner,Area_Outer,Total_Area,Volume,SA_Vol_Ratio,Porosity,Pore_Size
9427,33.7721,0.3813,80.15,12.37,82.2,9.039,1.8211,10.8602,0.2987,36.3593,0.6214,0.0171
9428,27.5094,0.375,68.53,19.76,47.82,7.2789,1.8049,9.0838,0.2884,31.5028,0.6346,0.0189
9429,45.9925,0.6475,71.85,74.89,61.75,12.0619,3.2175,15.2793,0.5106,29.9237,0.353,0.0821
9430,31.9273,0.3164,35.71,16.07,19.01,7.853,1.5991,9.4521,0.2387,39.5997,0.6975,0.0187
9431,25.1464,0.3005,12.23,31.03,67.05,6.1106,1.4735,7.584,0.2323,32.6516,0.7057,0.0194
9432,16.8626,0.5423,48.32,49.98,83.73,4.7171,2.483,7.2001,0.4086,17.6207,0.4821,0.2488
9433,38.6384,0.6853,38.94,6.17,39.24,9.5731,3.3809,12.954,0.5425,23.8789,0.3127,0.1094
9434,41.1435,0.6171,23.06,70.8,75.1,11.0115,3.0875,14.0989,0.4877,28.907,0.3819,0.0969
9435,24.3968,0.6406,9.72,65.98,75.25,6.4079,3.2185,9.6263,0.5032,19.1286,0.3625,0.1668
9436,39.6237,0.4731,78.55,23.08,17.18,11.1037,2.3563,13.4601,0.3676,36.6137,0.5341,0.1074
9437,30.0663,0.379,14.1,59.12,3.79,7.9738,2.0881,10.0619,0.288,34.9408,0.6351,0.0182
9438,27.3198,0.4573,3.69,0.69,67.95,7.3604,2.1466,9.5069,0.3584,26.5296,0.5457,0.1462
9439,27.5034,0.6493,41.25,66.37,88.2,7.11,3.1954,10.3054,0.5116,20.1441,0.3518,0.1321
9440,24.7702,0.4808,79.82,5.69,69.95,6.9669,2.4402,9.4071,0.3734,25.1907,0.5267,0.1682
9441,16.4494,0.3217,46.12,22.06,49.2,3.9378,1.5653,5.5032,0.2394,22.9877,0.6961,0.0247
9442,19.1826,0.5661,83.01,32.24,87.63,5.2133,2.7081,7.9214,0.4401,17.9988,0.4425,0.1877
9443,38.9135,0.6616,42.68,46.13,22.61,9.9993,3.2777,13.2769,0.5249,25.2934,0.3351,0.1119
9444,25.4168,0.5313,43.02,87.11,55.52,7.0403,2.6093,9.6496,0.42,22.9749,0.4677,0.1549
9445,17.6915,0.4893,38.12,42.14,41.98,5.0146,2.388,7.4026,0.3678,20.1246,0.5337,0.2369
9446,27.747,0.5869,1.85,38.15,67.18,7.6764,2.647,10.3234,0.4484,23.0223,0.4316,0.1617
9447,31.3332,0.3494,72.63,26.29,39.49,8.207,1.8382,10.0451,0.2763,36.3541,0.6499,0.0166
9448,16.3752,0.361,39.82,19.59,46.71,4.1497,1.7704,5.9201,0.2672,22.1602,0.661,0.0207
9449,18.1932,0.6304,45.68,10.08,54.57,4.8268,3.1726,7.9994,0.5021,15.9332,0.364,0.2292
9450,42.0738,0.5528,45.45,65.36,89.44,11.7853,2.8549,14.6402,0.4344,33.705,0.4497,0.1003
9451,39.0276,0.3759,69.26,47.43,69.24,10.397,1.8573,12.2542,0.2906,42.1616,0.6317,0.0153
9452,26.4154,0.3272,60.46,6.16,78.06,6.3874,1.5661,7.9534,0.2306,34.4931,0.7078,0.0158
9453,24.772,0.52,43.79,50.13,61.08,6.8787,2.5101,9.3889,0.4107,22.8587,0.4797,0.1631
9454,45.5781,0.6381,43.12,55.74,15.14,12.059,3.2903,15.3493,0.5054,30.3733,0.3596,0.0876
9455,41.414,0.4308,55.98,21.62,12.96,11.5483,2.2613,13.8096,0.3315,41.661,0.5801,0.1073
9456,37.5287,0.5348,21.52,31.19,59.32,10.5154,2.7291,13.2445,0.4269,31.0255,0.4592,0.1132
9457,34.8099,0.6647,35.93,49.56,56.75,8.7871,3.3311,12.1182,0.5263,23.0267,0.3332,0.1141
9458,18.4532,0.5467,75.98,34.28,47.46,5.0602,2.8144,7.8746,0.4315,18.2474,0.4531,0.2341
9459,27.9761,0.6114,34.67,72.85,27.53,7.6056,2.9859,10.5914,0.4814,22.0007,0.3901,0.1401
9460,33.742,0.4813,49.0,59.32,46.43,9.485,2.4434,11.9285,0.3739,31.9025,0.5263,0.1232
9461,33.5221,0.4708,85.1,50.98,62.33,9.371,2.2926,11.6636,0.3681,31.6866,0.5336,0.1149
9462,18.762,0.5394,49.27,25.51,23.54,5.282,2.6239,7.9059,0.4156,19.0226,0.4734,0.2173
9463,39.7836,0.546,72.8,4.1,52.05,11.1092,2.8312,13.9404,0.431,32.3469,0.4538,0.1008
9464,38.3846,0.3332,86.21,25.75,62.21,9.8198,1.6923,11.5121,0.262,43.9347,0.6679,0.0157
9465,23.6313,0.5109,57.83,14.81,58.11,6.5667,2.4474,9.0141,0.3965,22.7323,0.4978,0.1714
9466,43.2023,0.4865,85.24,66.78,41.45,12.1611,2.5777,14.7388,0.3823,38.5576,0.5158,0.0917
9467,19.4319,0.4215,54.62,41.23,36.83,5.2313,2.1097,7.341,0.3171,23.1491,0.5979,0.0192
9468,36.2653,0.415,35.05,73.91,43.69,10.0063,2.1573,12.1636,0.3242,37.5186,0.5892,0.0153
9469,25.7346,0.319,54.23,54.63,20.36,6.5076,1.5283,8.036,0.2499,32.1559,0.6833,0.0158
9470,24.3556,0.6815,18.61,89.47,79.33,6.2251,3.5145,9.7396,0.5301,18.3733,0.3283,0.1561
9471,33.1906,0.3587,38.47,61.9,77.91,8.6746,1.8418,10.5164,0.2759,38.1114,0.6502,0.0148
9472,39.1566,0.3629,22.1,85.13,15.01,10.2063,1.7596,11.9659,0.2724,43.9349,0.6548,0.017
9473,17.0168,0.3052,38.5,56.88,57.92,4.1465,1.4871,5.6336,0.2312,24.3679,0.7069,0.0208
9474,26.3758,0.6438,65.62,79.51,50.11,6.9591,3.1144,10.0735,0.5014,20.0918,0.3649,0.1406
9475,30.3743,0.449,19.1,57.7,36.21,8.506,2.3452,10.8512,0.349,31.088,0.5578,0.1299
9476,22.8894,0.4544,16.46,1.01,88.48,6.2202,2.1467,8.3669,0.3342,25.0332,0.5767,0.1701
9477,17.903,0.5773,50.74,15.25,32.55,4.8897,2.8313,7.7209,0.447,17.2716,0.4335,0.2164
9478,16.5436,0.4499,55.07,59.86,89.87,4.5773,2.1385,6.7158,0.3344,20.0849,0.5764,0.0217
9479,35.6131,0.6666,67.73,9.74,8.1,9.075,3.4022,12.4772,0.5248,23.773,0.3351,0.1187
9480,24.1913,0.5263,46.09,2.85,11.04,6.7775,2.7667,9.5443,0.4135,23.0802,0.4758,0.1916
9481,31.3006,0.6501,3.61,50.64,5.48,8.3837,3.3504,11.7341,0.4915,23.8727,0.3772,0.1433
9482,16.3305,0.5018,89.54,59.86,88.38,4.6225,2.4932,7.1158,0.3819,18.632,0.516,0.2342
9483,24.47,0.5299,16.42,0.64,76.87,6.7437,2.7982,9.5419,0.4079,23.3906,0.4831,0.1693
9484,44.2563,0.6737,82.7,42.77,61.42,11.0956,3.3935,14.489,0.5343,27.1177,0.323,0.0901
9485,27.3034,0.3096,23.36,64.88,64.12,6.452,1.3337,7.7857,0.2229,34.9341,0.7174,0.0161
9486,16.2354,0.4232,35.54,0.41,68.42,4.4182,2.1361,6.5543,0.3319,19.7494,0.5793,0.0203
9487,40.8325,0.5603,11.27,18.13,48.19,11.348,2.8553,14.2033,0.4409,32.2173,0.4414,0.0952
9488,34.789,0.3473,35.44,24.65,18.27,9.0559,1.8534,10.9092,0.2652,41.134,0.6638,0.0177
9489,25.7072,0.6494,4.15,44.15,22.95,6.8455,2.9086,9.7542,0.4998,19.5152,0.3666,0.1786
9490,41.801,0.5737,0.56,31.89,30.55,11.8026,2.9194,14.722,0.4438,33.1719,0.4376,0.108
9491,18.7463,0.5022,88.2,43.13,65.41,5.2469,2.649,7.8959,0.3957,19.9539,0.4989,0.2117
9492,26.8642,0.439,51.41,66.81,40.43,7.4044,2.1252,9.5296,0.341,27.9481,0.568,0.162
9493,17.4099,0.5469,60.42,70.74,29.35,4.8249,2.5258,7.3506,0.403,18.2408,0.4894,0.2073
9494,20.2658,0.6393,5.19,64.56,70.55,5.3851,3.2883,8.6734,0.4808,18.0403,0.3907,0.173
9495,30.1662,0.3057,10.9,44.28,24.18,7.3639,1.5965,8.9605,0.2325,38.5315,0.7052,0.0188
9496,21.6574,0.4857,38.38,20.93,5.03,6.055,2.2878,8.3427,0.3666,22.759,0.5355,0.2101
9497,46.1168,0.4415,49.03,68.71,28.51,12.8286,2.2609,15.0895,0.3436,43.9224,0.5647,0.0925
9498,40.7695,0.3923,21.09,52.25,37.18,10.961,1.9774,12.9384,0.2991,43.2641,0.6211,0.0143
9499,16.2284,0.3638,19.98,44.14,6.28,4.1306,1.5918,5.7224,0.2509,22.805,0.6818,0.0186
9500,22.2218,0.4775,53.61,6.74,89.13,6.299,2.2692,8.5682,0.3628,23.6157,0.5403,0.1917
9501,31.5047,0.4126,48.52,65.58,70.01,8.6968,2.086,10.7828,0.3223,33.4545,0.5916,0.0166
9502,41.443,0.6632,14.8,26.97,25.62,10.6599,3.3596,14.0195,0.5242,26.7453,0.3358,0.0958
9503,46.3922,0.3166,10.53,54.22,6.43,11.3396,1.4539,12.7936,0.2285,55.9991,0.7104,0.0148
9504,26.0778,0.5407,41.75,46.92,84.96,7.1545,2.5605,9.715,0.4247,22.8747,0.4619,0.1584
9505,45.7847,0.659,59.73,32.74,25.78,11.8043,3.3043,15.1086,0.5188,29.1215,0.3426,0.0883
9506,17.0966,0.4611,75.15,19.95,65.37,4.6197,2.2879,6.9076,0.3467,19.9215,0.5606,0.2288
9507,36.7283,0.6252,87.28,10.71,42.94,9.8017,3.1782,12.9799,0.4834,26.8529,0.3876,0.1057
9508,26.098,0.4127,5.31,49.17,87.5,7.0995,1.8556,8.9551,0.3377,26.5188,0.5717,0.0219
9509,32.8759,0.3182,53.92,47.66,73.84,8.1674,1.5994,9.7668,0.2458,39.7285,0.6884,0.0149
9510,27.0155,0.5175,46.44,42.53,12.44,7.5977,2.417,10.0147,0.4025,24.8842,0.4901,0.1586
9511,32.4034,0.5367,82.47,22.2,30.64,9.0913,2.7785,11.8698,0.4246,27.9521,0.462,0.1244
9512,18.0508,0.3326,88.7,22.04,62.19,4.5805,1.7256,6.306,0.2621,24.0624,0.6679,0.0202
9513,18.7615,0.4865,10.68,36.12,36.99,5.1455,2.5292,7.6748,0.3812,20.1345,0.517,0.2544
9514,39.4103,0.6758,64.8,28.66,84.77,9.9887,3.3031,13.2918,0.5286,25.1468,0.3303,0.1054
9515,21.4383,0.5103,55.7,37.73,53.77,5.9754,2.5014,8.4768,0.398,21.2973,0.4956,0.19
9516,16.016,0.473,6.88,72.48,67.2,4.3482,2.023,6.3713,0.3459,18.4183,0.5616,0.2526
9517,25.3845,0.6177,69.8,50.28,44.37,6.8422,2.9347,9.7769,0.4848,20.1662,0.3857,0.1672
9518,23.9989,0.5983,29.15,41.44,36.55,6.5098,2.9615,9.4712,0.477,19.8562,0.3956,0.1764
9519,44.315,0.6976,36.26,38.19,62.77,10.9533,3.4802,14.4334,0.5475,26.3619,0.3061,0.0836
9520,35.1181,0.5995,62.86,39.03,28.3,9.5869,3.0169,12.6038,0.4678,26.9437,0.4073,0.1119
9521,29.1963,0.3262,79.89,5.65,56.3,7.36,1.7391,9.0991,0.2468,36.8666,0.6873,0.0187
9522,18.8375,0.6791,25.3,24.79,61.47,4.7347,3.4322,8.1669,0.5343,15.284,0.3229,0.1799
9523,40.5191,0.627,66.66,5.73,15.87,10.7932,3.2421,14.0353,0.4994,28.1045,0.3674,0.1071
9524,44.2629,0.6952,23.75,70.36,88.21,10.8375,3.4809,14.3184,0.5507,25.998,0.3022,0.0836
9525,16.6667,0.5867,45.3,30.38,32.56,4.7078,2.7807,7.4885,0.4444,16.8516,0.4368,0.2259
9526,33.2288,0.6048,11.51,79.01,51.55,8.9349,3.0476,11.9824,0.4773,25.1031,0.3954,0.1208
9527,31.621,0.6228,9.76,70.07,20.49,8.4763,3.1125,11.5888,0.4952,23.4026,0.3726,0.1365
9528,18.2559,0.6612,84.33,53.04,15.17,4.7112,3.4187,8.1299,0.5161,15.7519,0.3462,0.2027
9529,37.9136,0.3566,65.82,85.13,86.35,10.0119,1.8612,11.8731,0.2777,42.7561,0.6481,0.0149
9530,40.5944,0.3727,73.71,29.17,14.56,10.7891,1.9135,12.7027,0.2837,44.7718,0.6404,0.0148
9531,16.4571,0.4549,72.42,77.72,26.68,4.4394,1.9566,6.396,0.3248,19.6924,0.5884,0.0235
9532,35.1662,0.3452,59.48,56.69,63.96,9.0847,1.7461,10.8307,0.2677,40.4597,0.6607,0.0154
9533,16.0967,0.5092,46.81,82.04,5.18,4.436,2.3766,6.8127,0.3665,18.5901,0.5358,0.2813
9534,19.238,0.5116,86.66,71.18,19.52,5.4625,2.5419,8.0045,0.3792,21.1067,0.5194,0.1981
9535,44.7658,0.4641,81.1,88.52,22.02,12.5247,2.3512,14.876,0.3592,41.4187,0.5449,0.0855
9536,28.556,0.559,66.09,34.1,66.69,7.8688,2.7536,10.6224,0.4409,24.0927,0.4415,0.1386
9537,43.9952,0.5475,56.23,26.39,25.58,12.2866,2.8987,15.1853,0.4309,35.241,0.4543,0.0929
9538,33.4773,0.5549,59.99,38.58,42.4,9.3821,2.8017,12.1837,0.4355,27.9747,0.4483,0.1223
9539,28.9883,0.3181,9.38,67.89,41.17,7.3611,1.6342,8.9952,0.2492,36.0944,0.6842,0.0177
9540,43.695,0.5258,6.48,2.39,7.81,12.1953,2.7933,14.9886,0.4167,35.9736,0.4721,0.106
9541,17.8823,0.3078,24.74,86.32,43.34,4.1746,1.5568,5.7313,0.2231,25.6951,0.7171,0.0201
9542,30.0053,0.4061,34.71,76.46,71.88,8.1228,2.0919,10.2148,0.3121,32.7263,0.6044,0.0169
9543,32.8956,0.3129,67.54,11.57,74.36,8.1514,1.5441,9.6955,0.2433,39.8427,0.6915,0.0169
9544,46.2105,0.3939,10.18,45.08,85.41,12.5333,2.046,14.5794,0.3036,48.0282,0.6154,0.0147
9545,21.4195,0.61,50.69,16.58,67.94,5.8302,2.9151,8.7452,0.4803,18.208,0.3914,0.1875
9546,17.9481,0.4175,85.5,57.73,85.85,4.9197,2.1187,7.0384,0.3247,21.6752,0.5884,0.0187
9547,28.2889,0.3801,69.51,54.17,72.51,7.5339,1.8988,9.4327,0.2911,32.3984,0.631,0.0192
9548,25.7675,0.5647,49.77,68.18,50.22,7.1135,2.7049,9.8184,0.4374,22.4478,0.4457,0.1509
9549,37.7636,0.4482,6.97,39.04,69.29,10.5887,2.2473,12.836,0.3535,36.3123,0.5521,0.1111
9550,29.8918,0.3519,89.8,2.72,77.98,7.7972,1.8554,9.6526,0.2674,36.1044,0.6611,0.0154
9551,18.0543,0.3575,72.09,81.89,72.5,4.6491,1.9212,6.5703,0.2721,24.1489,0.6551,0.0196
9552,47.0105,0.6442,48.27,23.7,62.18,12.4145,3.2788,15.6933,0.5032,31.185,0.3626,0.0918
9553,44.5788,0.333,0.11,16.5,0.71,11.2732,1.8121,13.0853,0.2404,54.4308,0.6953,0.0184
9554,38.2682,0.6057,89.55,16.41,40.52,10.3413,3.099,13.4403,0.4737,28.3736,0.3999,0.1034
9555,38.4307,0.3421,76.86,47.93,2.12,9.8249,1.6447,11.4696,0.2544,45.0853,0.6775,0.0179
9556,27.8731,0.4651,47.67,1.08,80.8,7.7029,2.3968,10.0998,0.3555,28.4102,0.5496,0.1456
9557,27.0159,0.5631,19.12,44.33,30.32,7.5334,2.7639,10.2973,0.4428,23.2543,0.439,0.1606
9558,33.1681,0.6985,14.1,84.35,86.11,8.1168,3.4572,11.574,0.5487,21.0928,0.3047,0.1179
9559,28.9633,0.5428,25.42,24.04,59.43,8.0393,2.7199,10.7592,0.4248,25.3294,0.4618,0.1338
9560,22.4293,0.424,31.14,12.27,18.89,6.176,2.0055,8.1814,0.3175,25.7693,0.5973,0.0223
9561,40.8508,0.3781,50.61,71.23,85.86,10.9152,1.9628,12.8779,0.2916,44.1668,0.6306,0.0158
9562,22.9961,0.5074,87.8,7.19,44.39,6.4414,2.533,8.9745,0.394,22.779,0.5008,0.1671
9563,35.0262,0.4311,79.29,28.76,2.55,9.5562,2.2169,11.7732,0.3216,36.612,0.5923,0.1209
9564,37.9264,0.3606,45.49,36.51,85.82,10.0672,1.9178,11.985,0.2874,41.6946,0.6358,0.0159
9565,41.1455,0.5135,87.38,4.72,9.43,11.5782,2.6099,14.1881,0.3989,35.5715,0.4945,0.1058
9566,38.6213,0.4372,39.76,22.75,50.46,10.7556,2.2527,13.0083,0.3469,37.4967,0.5604,0.1151
9567,27.9261,0.5679,47.74,88.94,27.17,7.7452,2.7811,10.5263,0.4445,23.6838,0.4369,0.1377
9568,17.9784,0.392,81.89,28.04,71.95,4.7005,1.9804,6.681,0.3028,22.0665,0.6164,0.0177
9569,17.3317,0.4685,54.15,8.71,85.73,4.7465,2.2509,6.9973,0.3647,19.1868,0.5377,0.2304
9570,25.7104,0.6523,68.75,49.23,3.39,6.6357,3.0991,9.7349,0.5232,18.6054,0.337,0.1713
9571,25.3817,0.5985,13.41,17.74,45.29,6.8686,3.0177,9.8862,0.4738,20.8653,0.3997,0.1773
9572,19.6809,0.62,85.1,83.32,84.88,5.1985,3.0715,8.27,0.4895,16.8939,0.3796,0.2073
9573,47.0592,0.3167,67.43,45.35,89.81,11.6677,1.6574,13.325,0.2392,55.7048,0.697,0.014
9574,34.5214,0.453,39.8,61.23,41.57,9.6522,2.312,11.9642,0.3555,33.6516,0.5496,0.1151
9575,18.4374,0.3571,18.42,74.2,63.0,4.7079,1.809,6.517,0.2703,24.1066,0.6573,0.0187
9576,23.9823,0.6819,87.79,50.64,32.06,5.9653,3.3874,9.3528,0.5322,17.5748,0.3257,0.1567
9577,37.8707,0.5834,17.4,30.87,87.3,10.3677,2.8721,13.2399,0.461,28.7225,0.4159,0.1081
9578,41.5262,0.3712,69.15,72.77,80.68,11.0205,2.0341,13.0547,0.2866,45.5473,0.6368,0.0146
9579,47.0106,0.6964,83.59,23.14,9.78,11.5415,3.515,15.0565,0.549,27.4268,0.3044,0.0861
9580,42.6388,0.4769,47.19,6.82,40.15,11.8821,2.5454,14.4274,0.3717,38.8196,0.5291,0.0942
9581,17.3853,0.349,85.13,40.01,87.45,4.5308,1.7538,6.2845,0.277,22.6851,0.6487,0.0195
9582,42.7539,0.6477,83.7,70.95,86.65,11.063,3.3478,14.4107,0.5164,27.9042,0.3455,0.1001
9583,23.9546,0.3454,76.56,75.54,13.58,5.9437,1.7731,7.7167,0.2577,29.9468,0.6736,0.0164
9584,26.621,0.4643,84.11,59.79,53.29,7.392,2.2325,9.6245,0.359,26.8127,0.5452,0.1454
9585,28.5549,0.4195,60.52,24.3,11.18,7.7802,2.0469,9.8271,0.316,31.0989,0.5997,0.0178
9586,19.3662,0.5433,41.25,75.41,68.7,5.4175,2.7327,8.1502,0.4208,19.3669,0.4669,0.2023
9587,38.2995,0.3586,48.01,51.6,54.47,10.0808,1.8228,11.9036,0.2826,42.1289,0.6421,0.0166
9588,43.1413,0.5064,21.79,83.38,40.8,12.0924,2.685,14.7773,0.3975,37.1725,0.4964,0.0952
9589,20.2718,0.3882,26.69,79.89,41.41,5.3308,1.9274,7.2581,0.298,24.3586,0.6222,0.0179
9590,41.0071,0.4155,60.35,57.88,75.42,11.3504,2.1903,13.5407,0.3244,41.7415,0.5889,0.0146
9591,26.2378,0.5869,38.63,42.58,19.04,7.2324,2.734,9.9663,0.4615,21.5972,0.4154,0.1629
9592,17.9746,0.641,35.1,79.76,24.33,4.8089,3.1576,7.9665,0.4971,16.0252,0.37,0.2025
9593,42.336,0.3376,33.77,68.01,53.94,10.9085,1.8745,12.783,0.2626,48.6844,0.6673,0.014
9594,25.021,0.5288,14.34,29.63,76.42,7.0688,2.64,9.7089,0.411,23.6249,0.4793,0.1459
9595,21.5189,0.6523,39.31,18.44,84.57,5.5651,3.2443,8.8094,0.5094,17.2954,0.3545,0.1618
9596,46.8896,0.4535,68.42,88.71,79.04,13.1708,2.3261,15.497,0.353,43.8959,0.5527,0.0914
9597,37.9044,0.3449,42.3,57.14,50.68,9.8963,1.8346,11.7309,0.2717,43.1706,0.6557,0.0155
9598,29.6833,0.4092,74.69,79.85,72.01,8.1334,2.1267,10.2601,0.3172,32.3487,0.5979,0.0159
9599,33.3202,0.4082,15.9,4.32,2.06,9.0083,1.6298,10.6381,0.2925,36.3701,0.6294,0.0187
9600,20.4387,0.3918,67.98,1.78,7.0,5.4774,1.4979,6.9752,0.2815,24.7789,0.6431,0.0191
9601,18.6123,0.5808,70.04,68.41,66.84,5.2242,2.9213,8.1455,0.4405,18.4912,0.4417,0.2075
9602,46.6003,0.5214,63.31,85.3,84.05,13.1585,2.6302,15.7887,0.407,38.7902,0.4842,0.0864
9603,30.2546,0.3837,20.71,84.82,53.8,7.996,1.9855,9.9814,0.2892,34.5143,0.6333,0.017
9604,33.2564,0.4575,43.51,59.28,26.74,9.2484,2.2764,11.5248,0.3543,32.531,0.5509,0.1224
9605,24.1105,0.4744,71.11,1.95,43.5,6.8129,2.4522,9.2651,0.3642,25.4405,0.5384,0.1658
9606,27.7286,0.5265,50.95,2.08,30.52,7.746,2.7382,10.4842,0.4136,25.3514,0.4761,0.1377
9607,17.2974,0.6476,71.04,53.1,50.7,4.604,3.1998,7.8038,0.497,15.7032,0.3705,0.2442
9608,41.2457,0.4759,69.01,30.85,51.65,11.5916,2.4872,14.0788,0.3718,37.8661,0.5289,0.0937
9609,38.2572,0.3328,23.87,71.68,78.49,9.7271,1.6614,11.3885,0.2549,44.6706,0.6769,0.0171
9610,16.7615,0.4766,51.02,36.99,87.86,4.7482,2.3098,7.058,0.3686,19.1474,0.5331,0.2343
9611,37.6121,0.6738,24.97,15.71,25.18,9.2972,3.3261,12.6233,0.5432,23.2401,0.3119,0.1076
9612,20.4947,0.4388,2.34,73.39,66.2,5.5107,2.4514,7.9622,0.3345,23.8052,0.5762,0.0229
9613,46.351,0.4597,57.74,85.69,37.11,12.9482,2.3815,15.3297,0.3566,42.9943,0.5481,0.0861
9614,25.657,0.5337,58.14,57.53,25.27,7.1812,2.5633,9.7444,0.4162,23.4126,0.4725,0.1601
9615,20.3628,0.6531,77.48,75.15,16.02,5.303,3.1621,8.4651,0.5085,16.6458,0.3556,0.1854
9616,24.4518,0.4204,39.85,40.56,22.65,6.7047,2.0643,8.769,0.3226,27.1821,0.591,0.0174
9617,32.9016,0.6301,2.26,5.32,13.6,8.792,3.2421,12.0341,0.4933,24.3972,0.3747,0.1385
9618,17.9353,0.4821,62.2,79.58,83.95,5.1689,2.34,7.5089,0.365,20.5743,0.5374,0.2355
9619,16.0368,0.4001,67.53,1.37,77.47,4.289,1.8909,6.1799,0.3058,20.2118,0.6125,0.0178
9620,39.6722,0.502,43.76,14.62,55.69,11.0906,2.4801,13.5707,0.394,34.4392,0.5008,0.1053
9621,30.9968,0.4795,32.79,71.39,12.63,8.6966,2.3947,11.0913,0.37,29.9788,0.5311,0.1314
9622,30.0717,0.5746,75.27,38.65,50.03,8.2435,2.89,11.1335,0.4512,24.6762,0.4283,0.1378
9623,40.9304,0.3147,80.56,42.05,24.5,9.9442,1.6888,11.633,0.2319,50.1639,0.7062,0.016
9624,44.8198,0.5107,25.38,53.73,79.39,12.6215,2.6593,15.2807,0.4036,37.8585,0.4886,0.0914
9625,30.188,0.6363,68.18,20.86,63.46,8.031,3.2402,11.2712,0.4976,22.6533,0.3693,0.1283
9626,29.3271,0.3286,59.07,29.83,36.68,7.3792,1.6689,9.0481,0.251,36.0475,0.6819,0.0159
9627,42.5581,0.3396,42.01,57.79,3.33,10.7566,1.8968,12.6534,0.2499,50.6284,0.6833,0.0197
9628,37.9528,0.4255,11.68,39.1,75.67,10.5006,2.1971,12.6976,0.3309,38.3773,0.5807,0.1229
9629,15.7472,0.4503,82.42,10.46,24.27,4.2858,2.0962,6.382,0.3363,18.9755,0.5738,0.0213
9630,40.9595,0.5163,3.22,55.76,1.27,11.5184,2.5321,14.0505,0.3905,35.9832,0.505,0.0968
9631,30.2246,0.3869,2.03,80.31,77.36,8.0551,1.9852,10.0403,0.3011,33.3407,0.6183,0.017
9632,21.031,0.538,80.69,19.56,15.68,5.8759,2.5652,8.4411,0.4199,20.1022,0.4677,0.1994
9633,27.7463,0.6133,78.91,57.55,53.13,7.5453,3.0347,10.58,0.4736,22.3389,0.3999,0.1467
9634,16.8126,0.3282,77.34,79.47,34.7,4.0381,1.541,5.5791,0.2305,24.2035,0.708,0.0232
9635,19.5253,0.3642,5.31,16.9,2.72,5.1585,1.986,7.1445,0.2868,24.9106,0.6366,0.0209
9636,39.6235,0.3381,35.21,86.05,42.64,10.148,1.8329,11.9809,0.2602,46.0535,0.6703,0.015
9637,35.4743,0.5029,56.59,59.79,46.07,9.9512,2.6119,12.5631,0.3934,31.9382,0.5016,0.1077
9638,17.1046,0.4509,8.14,77.19,34.17,4.5674,2.2413,6.8087,0.3339,20.3945,0.5767,0.261
9639,36.9335,0.6781,48.05,70.11,25.79,9.3256,3.391,12.7166,0.5343,23.8004,0.3231,0.1045
9640,19.1921,0.5617,82.65,13.57,66.92,5.3584,2.7185,8.0769,0.4358,18.5335,0.4475,0.1943
9641,33.9756,0.665,30.7,20.98,14.55,8.5732,3.3366,11.9098,0.5332,22.3375,0.3242,0.1159
9642,31.2707,0.5791,13.31,80.26,19.68,8.56,2.8897,11.4498,0.461,24.8343,0.4156,0.1329
9643,22.9269,0.6026,21.2,79.07,34.37,6.206,2.9728,9.1788,0.4718,19.4545,0.4023,0.1673
9644,45.597,0.5157,59.26,45.99,61.34,12.8632,2.5658,15.429,0.4062,37.9797,0.4851,0.0959
9645,38.5432,0.3821,29.03,14.6,60.36,10.2314,1.8936,12.125,0.2967,40.8638,0.6241,0.0155
9646,28.8778,0.4208,80.14,29.4,72.81,7.8792,2.1567,10.0359,0.3281,30.5836,0.5842,0.0172
9647,46.1757,0.5727,20.93,8.33,11.22,12.7499,2.9296,15.6795,0.4523,34.6653,0.427,0.0866
9648,18.2902,0.386,31.05,44.95,18.23,4.8132,1.9125,6.7257,0.2858,23.5321,0.6379,0.0235
9649,25.4623,0.621,60.73,42.72,47.05,6.8724,2.885,9.7574,0.4876,20.0092,0.3821,0.1585
9650,28.1422,0.5988,44.25,56.07,69.49,7.6911,3.0264,10.7175,0.4678,22.9092,0.4072,0.136
9651,34.4806,0.5391,60.59,68.6,35.56,9.6532,2.7098,12.3629,0.419,29.5043,0.4692,0.1178
9652,17.4869,0.3068,49.68,56.9,88.75,3.9989,1.429,5.4279,0.2243,24.1969,0.7156,0.0208
9653,30.3745,0.495,20.26,6.6,44.31,8.5183,2.4385,10.9568,0.3873,28.2912,0.5092,0.1449
9654,42.7362,0.6,16.3,68.5,62.85,11.5815,3.1554,14.7369,0.4792,30.7533,0.3929,0.1021
9655,27.8745,0.4439,52.81,80.94,22.77,7.7395,2.2125,9.952,0.3421,29.0927,0.5665,0.1483
9656,17.1356,0.6329,54.52,49.73,22.6,4.6253,3.0275,7.6528,0.4901,15.614,0.3793,0.2413
9657,25.1749,0.3081,4.74,47.73,11.64,6.5324,1.416,7.9484,0.2652,29.967,0.6626,0.0202
9658,35.4387,0.304,84.26,41.71,38.04,8.762,1.53,10.292,0.2428,42.3899,0.6924,0.0152
9659,25.617,0.3679,47.61,14.02,14.29,6.7179,1.748,8.4659,0.2798,30.2609,0.6452,0.0206
9660,29.9097,0.3432,57.45,46.01,10.67,7.597,1.7991,9.3961,0.2575,36.4826,0.6736,0.0181
9661,39.2783,0.6053,83.24,77.65,20.96,10.5502,3.0132,13.5634,0.4756,28.5188,0.3976,0.1016
